words,label
"writing, next, stature, needed, characters, carpenters, paul, movie, petitions, alltooobvious, given, ddaybr, instead, heavy, 1960sbr, concrete, particularly, understand, responsible, think, screenplay, groves, less, 1940sbr, food, arrogant, major, security, colleagues, oppenheimer, mentions, atomic, duffs, federal, list, know, great, crew, sitting, six, dreadful, casting, scientists, chose, hollywood, logistics, millions, say, simply, thinking, political, cubicle, however, clandestine, spent, two, semiformal, struck, nearly, imdb, book, breadth, dinners, aspect, contract, people, scope, defense, literally, agenda, fat, notwithstanding, program, laura, week, work, little, crowd, 2hour, code, rivaled, hospitals, slight, subject, mention, horseback, specific, listed, circulating, numerous, government, 30, washington, much, forms, incredibly, talk, sloppybr, wartime, lab, newman, impossible, walks, doesnt, person, guessbr, science, according, would, gripe, supervise, flaws, sanitary, couldnt, installations, romance, project, space, considerations, manhattan, read, justice, top, bad, us, war, every, manufacturing, many, fact, final, facilities, oppie, history, family, companies, angles, could, father, bland, fmlb, transportation, hands, joffe, immeasurably, gotten, days, seducing, reason, one, materials, around, pouring, might, take, housing, diverse, brains, another, exactly, screenplays, overwhelming, still, life, semigoodnatured, different, job, research, parties, politicallymotivated, communication, man, example, ballet, pyramid, course, carpenter, since, horrible, downright, etc, jab, worked, country, portrayals, involved, riding, names, said, task, dern, years, multiple, thats, ive, elsewhere, boy, softball, inaccurate, massive, actually, hanford, sites, perhaps, galling, plots, time, bombs, depth",0
"saved, exercise, understood, misery, ended, arizona, usual, yet, passable, camp, brows, perpetually, movie, raising, somewhere, dmv, hours, stress, darryl, top, real, acting, walked, film, cast, sorry, think, mean, tilly, nice, employee, futile, jennifer, either, hard, consternation, make, story, could, whole, weeping, way, amount, wish, tell, spends, sarcastic, streak, hannah, knitted, criticize, good, degrading, enough, parts, rest, coming, would, dislike",0
"idea, minority, nowhere, judging, waste, hollow, sort, characters, high, potential, makes, disappointment, votes, wrong, character, movie, least, fosters, played, cocky, film, sorts, cast, always, freak, nice, particular, hopes, nothing, elements, enjoyable, must, jody, story, boring, fixer, result, budget, strong, dreadful, confident, sure, clearly, washington, new, much, hated, wasted, plays, im, say, disappointed, went, however, pointless, thought, decent, sexy, denzel, reasonably",0
"burns, timebr, making, eve, men, advocating, shutting, characters, liquorselling, ever, wants, politics, moderately, burnsbr, opposition, better, mayor, adam, group, old, hattie, story, ates, bedroom, best, unfunny, goodnatured, denying, shootings, started, reisner, like, rally, andy, political, isnt, dedicated, offensive, queen, dressler, womens, frankly, nineteenth, morley, parlor, voting, higgins, joints, shot, played, vote, film, considered, refers, delivering, deals, active, moran, system, william, 72531, killed, ivy, speech, karen, much, mix, looseleaf, myrtle, doesnt, according, look, right, fighting, supported, dresslers, becomes, filmed, tenants, character, closed, stuttering, speakeasies, marie, orders, young, guaranteeing, drafted, women, main, politically, producers, friend, dramatic, humor, everything, situations, might, well, run, town, rights, bakewell, coming, prohibition, madame, exclusively, charles, mixing, emerson, roscoe, mayoral, husband, bath, polly, amendment, power, concern, turned, lake, introduction, amos, since, go, peter, draws, powerful, city, ms, speakeasy, slapstick, focusing, decade, strike, woman, sounds, good, benny, time, wielding, features",0
"la, making, sense, high, easy, characters, tobr, found, depardieu, write, really, adajanis, starring, vadrouille, give, rappenausbr, sorry, mother, think, better, arrives, laugh, due, agree, holywood, love, make, script, great, remind, costly, looks, ibr, tongue, stupid, murdered, butbr, like, 110, say, german, lemoine, never, comment, justbr, stream, small, army, filmmaker, fat, patheticbr, mostbr, film, characterbr, realize, adjani, dialogsbr, caricature, want, performance, killed, come, dont, funny, lot, also, watching, paris, big, maybe, beginning, settle, pathetic, usually, person, would, look, decides, downbr, cyrano, deeper, filmed, french, character, thinkbr, poster, read, bad, bordeaux, acting, tellbr, imdbbr, oldfashioned, many, morningbr, thebr, hebr, main, definitively, scenes, films, 10thbr, pantheon, humor, edbr, one, well, goodbr, town, abr, nevertheless, bridge, grandebr, example, decided, see, music, prague, cry, violins, heroicbr, city, ive, cinema, level, style, watch, disappointed, wwii, refugees, good, rappeneau, seen, woods, thought, fun",0
"saved, joke, slow, hadmar, actors, wondering, ridiculous, plot, movie, talent, weak, thing, manage, ends, seems, common, boredom, reacts, direction, rhythm, looked, cathedral, hervé, interesting, cliches, kills, every, theater, hell, mindless, director, though, comedy, lack, mascarade, funny, play, could, dark, great, angles, seem, 90s, one, camera, incredibly, theyre, style, unfortunately, embarassing, absolute, humour, paper, doesnt, stylish, décalé, moments",0
"even, proper, sound, gets, long, narrow, messbr, tripod, preferably, shows, action, actors, videos, cameraman, ever, scrap, equipment, talent, movie, afterthought, lines, tiniest, plot, least, theyve, manos, acting, film, phone, production, extras, trying, deliver, search, better, microphone, 5, coffee, fares, shop, nothing, cheapo, forwards, daddys, inept, swinging, absolutely, quality, rehearsedthe, stick, new, looks, made, year, feature, camera, lost, nobody, glued, home, find, backwards, kid, simply, takes, terrible, corridors, tried, crammed, video, apartments, either, place, look",0
"effects, low, waste, obviously, characters, makes, bslasher, wax, ever, wow, drunk, yes, plot, worst, movie, really, thing, getting, lines, brought, horror, bad, flick, acting, film, night, horrible, house, always, 15, soundtrack, movies, expected, nice, laugh, seconds, said, words, dont, oscarwinning, budget, extremely, masterpieces, along, best, wanna, enjoy, zslasher, lowest, money, tits, beyond, one, b, actually, like, watch, lightning, im, friends, good, shaky, socalled, time, cameras, cheesy, enough, typical, special, conclusion, topless, look",0
"got, never, tv, book, paid, low, day, generally, makes, reasonable, dogs, ever, pedal, worst, movie, following, save, doubt, madsen, vehicle, red, mill, little, brow, mother, music, night, neck, wins, movies, spears, going, country, nothing, agree, must, performance, reservoir, story, way, based, hope, prestigious, ms, virginia, beats, trash, gill, bar, one, consumer, britney, like, well, predictable, run, good, pants, seen, scholarship, school, look",0
"mile, oh, awaybr, 10, show, actors, people, silly, richard, plot, movie, eddie, save, lines, man, amazing, crap, eligible, read, bad, daybr, little, acting, see, 3, fill, every, trick, deliver, going, murphy, plotbr, comedy, goodguys, fool, said, scenes, funny, believing, lot, great, know, done, brief, anything, standup, thatbr, tries, one, pryor, find, surprised, lose, art, time, 2, comments, enough, loses, terribly, moments, spot",0
"low, 1996, ruined, filled, movie, really, 1982, pass, think, translucent, better, wall, group, old, poorest, experience, performances, poltergeist, paranormal, looks, phenomenon, murdered, mediocre, youll, mansion, fake, say, somewhat, ending, heck, moving, damned, alright, helpbr, mostly, dimension, whisked, little, film, inherits, want, sometimes, boring, budget, monster, also, done, enjoy, watching, investigators, including, effect, annoying, haunted, consider, usually, help, sees, irish, would, pretty, daughter, effects, mansions, probably, score, slightly, known, basement, opera, horribly, bad, acting, hey, young, house, mean, many, away, wolfmonster, family, films, within, could, anyway, dramatic, one, 410, cgi, special, begin, buried, fire, apparitions, spectre, girl, thing, borrowed, significance, mood, horror, ghostly, music, horrible, seek, sequences, creepy, nothing, couples, moviebr, wolf, ive, ghost, obvious, cheap, ideas, seen, flicks, strange",0
"car, teenage, sing, may, lovely, connects, husband, starts, interested, matthew, girl, objects, getting, movie, plot, wrong, save, age, timidappearing, generous, matts, picture, drags, overly, diva, rome, crash, young, mother, search, go, symbolismbr, handle, directing, limelight, cocaine, killed, matt, son, great, along, superb, know, addiction, 4, bertolucci, role, clayburghs, comes, bit, perhaps, voice, time, clayburgh, doesnt, impetuous, ready, moon, head",0
"idea, priesthoodbr, quote, 7, glaring, high, shows, show, first, paul, decent, earth, wants, certain, write, really, longer, given, saul, claim, heavens, hence, point, documentary, less, 1now, engages, offers, bashing, make, context, claims, majesty, jesus, followbr, tribe, concerning, like, sets, knowledge, personal, ignorant, book, accept, people, lets, called, viewer, filmmaker, misleading, premise, film, speaking, sum, moses, evident, spake, assertion, believing, set, strong, writer, clearly, engaging, blind, picks, much, credibility, unlearned, aware, human, tactics, taking, either, would, right, sprang, bias, 84, throne, contextbr, false, priest, foundation, verse, trying, opinion, scripture, anyways, religion, lord, maker, tarus, heaven, bible, reason, one, heavenbr, take, resurrectionbr, points, examine, loses, perfect, spoken, others, 8, hand, saysbr, 14, statementsbr, accuses, hebrews, example, didnt, see, things, areas, go, nothing, judah, asserts, presenting, heh, honest, alleged, purposely, herebr, likely, ascended",0
"secondhalf, lively, fever, setting, may, grim, paul, plot, clever, sham, shrinks, picture, instead, van, screenplay, figure, required, target, upset, melodramatic, worse, story, attempts, left, dorothy, best, businessmans, like, happening, upon, pacing, shortness, isnt, free, goes, however, consummate, rheumatic, moments, put, gottfried, proceeding, wealthy, soso, redundant, conniving, caught, refers, production, beds, alreadysoapy, adding, mcguire, darling, romanticrival, virgin, scenario, shes, set, reinhardt, possibility, trots, talk, ruth, segues, via, canny, breath, daughter, weidmans, arranged, weeper, flashbacks, womans, whats, young, trap, director, flashback, fact, away, women, films, flavor, daddy, heroine, discovers, simplistic, swathed, well, jerome, exactly, affectionately, stony, johnson, society, live, faith, pure, submerges, leaving, husband, audience, basically, osborns, girl, marriage, turns, suffers, marry, see, realizing, ahead, go, mgm, roman, sleep, shark, movies, neerdowell, thin, visual, initial, thats, furs, charming, halfhour, tries, bunk, separate, setup, backwards, inward, weeks, values",0
